plv1	64.881	3.936	39.789	0	0	0
plv2	79.561	1.21	16.057	0	0	0
plv3	71.19	4.036	17.668	0	0	0
plv51	64.2905	3.2995	36.954	0	0	0
plv52	80.4805	1.333	15.9785	0	0	0
plv53	71.845	3.3205	17.509	0	0	0
plv101	63.99525	2.98125	35.5365	0	0	0
plv102	80.94025	1.3945	15.93925	0	0	0
plv103	72.1725	2.96275	17.4295	0	0	0
plv151	63.847625	2.822125	34.82775	0	0	0
plv152	81.170125	1.42525	15.919625	0	0	0
plv153	72.33625	2.783875	17.38975	0	0	0
